id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 347,월세,1000,55,"+ㅇ+신축 1.5룸 풀옵션 시스템에어컨2대, 스타일러, 건조기까지+ㅇ+",3층,49.58,2,투룸,2,대전광역시 동구 용전동 165-1,36.3537335640463,127.43042978527,https://dabangapp.com/room/6426909c75179e799254173d,https://d1774jszgerdmk.cloudfront.net/512/29708003-b68c-4534-bcfd-686813cb104a,[]
대전광역시 348,월세,9000,10,유성온천역 도보 8분거리 풀옵션 넓고 쾌적한 1.5룸 반전세,중층,24.01,8,도시형,3,대전시 유성구 봉명동 540-8,36.3552187451977,127.349909749734,https://dabangapp.com/room/648fae951c7b3351d0a01b19,https://d1774jszgerdmk.cloudfront.net/512/ytVHd2XUMRcvD_SxdBvU_,[]
대전광역시 349,전세,1,0,"LH가능,역세권,리모델링,넓은거실,넓은주차장,안심매물,모든대출가능",3층,59.5,1.8,투룸,2,대전광역시 서구 용문동,36.3389135932139,127.39153662262,https://dabangapp.com/room/649bfa399d84bd1bb930cf49,https://d1774jszgerdmk.cloudfront.net/512/b25b7c41-6766-427c-af83-d3f7129f7292,[]
대전광역시 350,전세,11000,0,+올리모델링+쓰리룸+인기매물+,3층,80,2.5,쓰리룸 이상,3,대전광역시 서구 내동 186-26,36.3323770743658,127.371612153662,https://dabangapp.com/room/64a50bc5b8e9de3c7e0f49bb,https://d1774jszgerdmk.cloudfront.net/512/gMRK2GlqcYvDaYe0UGM72,[]
대전광역시 351,월세,3000,70,용전동 복층. 주인세대 쓰리룸,4층,105.78,3,쓰리룸 이상,3,대전광역시 동구 용전동 9-14,36.3592454802558,127.436149478527,https://dabangapp.com/room/6493b5a71fea2b72e1367460,https://d1774jszgerdmk.cloudfront.net/512/fTzBF4EtCYS6sEwR974Yl,[]
대전광역시 352,월세,300,35,"+확인추천+ 사이즈 및 채광 끝판왕, 도배 장판 새로 완벽하게 준비된 집",2층,66.11,1.5,투룸,2,대전광역시 유성구 원내동 309-20,36.2988282025197,127.318223368772,https://dabangapp.com/room/64b662120312c875881f16ce,https://d1774jszgerdmk.cloudfront.net/512/r4EQ38GcEoZWeWTwaK13H,[]
대전광역시 353,월세,3000,70,"신축첫입주, 거실큰투룸, 주차다수가능, 건조기포함 풀옵션, 현관중문",9층,66.11,2,투룸,2,대전광역시 대덕구 덕암동 11-1,36.4440511386562,127.423979138622,https://dabangapp.com/room/6465c3425f32f72189e2aef8,https://d1774jszgerdmk.cloudfront.net/512/586e3525-6705-41cd-a735-297268f0f976,[]
대전광역시 354,전세,17000,0,신축급 쓰리룸 전세 개인주차장 있음,5층,67.85,3,쓰리룸 이상,3,대전광역시 중구 문창동 28-11,36.3235715200517,127.4311758269,https://dabangapp.com/room/647fd8e7c4b9d21d5602ffa6,https://d1774jszgerdmk.cloudfront.net/512/p4wAHypmrSSXgLKxVmlj2,[]
대전광역시 355,월세,1300,30,풀옵션투룸 1층주차장 초역세권 밝은채광 리모델링,2층,56.19,1.5,투룸,2,대전광역시 서구 갈마동 264-32,36.355138608735,127.370194216252,https://dabangapp.com/room/64a6916e043b703f53e04b34,https://d1774jszgerdmk.cloudfront.net/512/5392fdc3-fbbf-4326-ad3f-b7f2e10b7003,[]
대전광역시 356,전세,1,0,o둔산동o/신축풀옵션/테라스/세련된인테리어/착한매물,4층,49.58,1.5,투룸,2,대전광역시 서구 둔산동 2075,36.34987260719,127.401020951963,https://dabangapp.com/room/64a3dcf84b15302652e5877b,https://d1774jszgerdmk.cloudfront.net/512/o-oHkQzy2El755WEgd-50,[]
대전광역시 357,전세,12000,0,LH100프로+거실큰투룸+침대 공기청정기포함풀옵션가능+베란다+인프라굿,3층,59.5,1.5,투룸,2,대전광역시 유성구 구암동 630-2,36.351025526924,127.328858128214,https://dabangapp.com/room/649b903faaf8822b818ce791,https://d1774jszgerdmk.cloudfront.net/512/a3ee8fbe-f15e-4bcf-8cff-43189de924cb,[]
대전광역시 358,월세,300,29,"풀옵션 투룸, 최저가 월세, 빠른입주 가능,대전일보 인근",2층,42.97,2,투룸,2,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/64a2aa333ceeb5090cbb65b4,https://d1774jszgerdmk.cloudfront.net/512/Avn-XRuipOPSlcUiMlI1q,[]
대전광역시 359,월세,3000,60,"II실매물,실가격II신축첫입주,주차차단기,붙박이장,베란다,채광통풍우수",3층,59.5,2.5,투룸,2,대전광역시 중구 유천동 205-20,36.3196262677456,127.398072382868,https://dabangapp.com/room/64a8e1592a3db961e2310e3e,https://d1774jszgerdmk.cloudfront.net/512/91edafcf-f780-48fe-9dff-7856593865d5,[]
대전광역시 360,전세,5000,0,+공인중개사직접상담+올리모델링+쓰리룸+최저가+즉시입주+++++++,1층,65,1.5,쓰리룸 이상,3,대전광역시 서구 가수원동 800-4,36.2991844557058,127.352896806476,https://dabangapp.com/room/64afc8e3e6ea2f4a3b7f544b,https://d1774jszgerdmk.cloudfront.net/512/3056c8e4-8995-402a-8a03-5aac584b21d2,[]
