id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 83,월세,1000,60,+월평초인근+특대형투룸+리모델링+역세권+20평형+,2층,66.11,1.8,투룸,2,대전광역시 서구 월평동 1154,36.3551829581721,127.358726726442,https://dabangapp.com/room/64995859b3e0542c5db06ae5,https://d1774jszgerdmk.cloudfront.net/512/ftY6U_pxfcq-kgajob6kw,[]
대전광역시 84,월세,100,26,단독주택1층/최저가투룸/대로변인접/밝은채광,1층,56.1,0,투룸,2,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/64a3d0659768e168d4b96644,https://d1774jszgerdmk.cloudfront.net/512/080a1921-dafe-4f61-8c05-d09893156421,[]
대전광역시 85,월세,2000,100,"신축급 투룸, 건조기포함 풀옵션, 현관중문, 보증금조절가능, 한밭수목원",14층,66.11,3,투룸,2,대전광역시 서구 만년동 391,36.3686925602427,127.382570502879,https://dabangapp.com/room/649d03f95921220a69fdece9,https://d1774jszgerdmk.cloudfront.net/512/15fcb855-1502-4792-990f-7ce3f6d0ac2a,[]
대전광역시 86,전세,12000,0,O신축첫입주+거실큰투룸+보증금조절가능+월세가능+엘베있음+바로입주,3층,46.28,1.5,투룸,2,대전광역시 유성구 교촌동 632-18,36.3030278280603,127.315189144326,https://dabangapp.com/room/649c19d37c25a47c984b068b,https://d1774jszgerdmk.cloudfront.net/512/nJO6z5EglGo4nGr4YslWF,[]
대전광역시 87,월세,5000,60,+선순위보장.첫입주풀옵션투룸입니다.대형붙박이장.옵션있어요,4층,59.5,2,투룸,2,대전광역시 서구 괴정동,36.3371418821154,127.382068970091,https://dabangapp.com/room/64ab8cbaee2f7170e155e43d,https://d1774jszgerdmk.cloudfront.net/512/275b2ab0-5619-4139-b182-4bcd1bf730c9,[]
대전광역시 88,월세,300,45,충대정문 복층투룸 각방풀옵션 깔끔한방 밝고환한방,3층,39.66,1.5,투룸,2,대전광역시 유성구 궁동 474-4,36.3603932890714,127.342162179595,https://dabangapp.com/room/64ace76b29cb5654d5d31f88,https://d1774jszgerdmk.cloudfront.net/512/Puinm5O7WMtGFCvx3QqFB,[]
대전광역시 89,월세,500,55,NEWㅇ초깔끔 거실큰투룸ㅇ둔산초인접ㅇ초대형 사이즈,1층,66.11,2,투룸,2,대전광역시 서구 갈마동 881,36.3524007522375,127.372252967514,https://dabangapp.com/room/64a4fcb267d0d07de5d241d6,https://d1774jszgerdmk.cloudfront.net/512/Ze75TSjqmh4MKWo6Mvqwg,[]
대전광역시 90,전세,15000,0,"괴정동 넓은 쓰리룸/ 초,중,고 도보 8분 이내/ 롯데백화점 도보8분",4층,102.42,5,쓰리룸 이상,3,대전광역시 서구 괴정동 60-33,36.3395746903468,127.384488172515,https://dabangapp.com/room/64a4c6cc7848e939dc9070f2,https://d1774jszgerdmk.cloudfront.net/512/peZSUuPinMvpUsazkWzCp,[]
대전광역시 91,월세,2000,80,"도안초 인근, 고급형 투룸, 승강기 중문 베란다 붙박이장O, 1세대1주차",3층,56.19,3,투룸,2,대전광역시 서구 도안동 1200,36.3218750988444,127.342498428738,https://dabangapp.com/room/64990106d253d67af6f72a40,https://d1774jszgerdmk.cloudfront.net/512/4e9e9529-8ee3-47ec-ad96-12c6f5205f86,[]
대전광역시 92,월세,1000,63,"거실,주방 독립형.실용구조.깨끗관리.전용주차",4층,72.72,1.8,투룸,2,대전광역시 서구 괴정동 51-47,36.3375192152204,127.38741251319,https://dabangapp.com/room/6498f20e4fe23b33d1e7fedc,https://d1774jszgerdmk.cloudfront.net/512/f7edf0eb-95a0-4e2e-8997-4a89308ebcee,[]
대전광역시 93,월세,2000,35,///리모델링투룸///보증금조절가능///초특가///월세저렴///추천///,2층,59.5,1.8,투룸,2,대전광역시 서구 변동 22-21,36.3282748521273,127.375150454451,https://dabangapp.com/room/64afa466c063973e1c29973c,https://d1774jszgerdmk.cloudfront.net/512/RUiKKW0TZy2PWnZ_137at,[]
대전광역시 94,월세,200,35,가격너무좋아요 // 넓은방 //갈마동 쌍용아파트 근처 //,옥탑,59.5,1.7,투룸,2,대전광역시 서구 갈마동 348-29,36.3461053407178,127.371870426949,https://dabangapp.com/room/64b64a6d03eeb123064b18e7,https://d1774jszgerdmk.cloudfront.net/512/460ab3f4-e208-463d-bd36-b3d67b787410,[]
대전광역시 95,전세,8000,0,"귀한 LH 3룸, 넓은붙박이장, 깔끔한 집, 욕실넓음,",2층,46.28,3,쓰리룸 이상,3,대전광역시 유성구 계산동 739-5,36.3404445142985,127.303949806132,https://dabangapp.com/room/64a24d73dd67166f641f7273,https://d1774jszgerdmk.cloudfront.net/512/555fdc54-8784-4736-b4e6-df470423493c,[]
대전광역시 96,월세,2000,70,"신축급 거실 넓은 투룸, 위치도 너무 좋아요",2층,46.2,5,투룸,2,대전광역시 유성구 원신흥동 567-5,36.3354515927852,127.337668164137,https://dabangapp.com/room/6497bee43c84f442a520c440,https://d1774jszgerdmk.cloudfront.net/512/Cm49ui0D4hDhOP5NJApbM,[]
